txn_id,timestamp,sender_bank,receiver_bank,upi_app,amount,status,merchant,city,category
UPI004740,2026-01-03 22:27:00,PNB,BOB,AmazonPay,1683.76,REVERSED,Basu-Sibal,Hajipur,Food
UPI004741,2026-01-07 22:23:00,PNB,ICICI,AmazonPay,29478.04,PENDING,Sethi-Shetty,Ujjain,Bills
UPI004742,2026-01-16 18:10:00,BOB,Kotak,GPay,32266.95,FAILED,"Taneja, Pandit and Ramesh",Sri Ganganagar,Shopping
UPI004743,2026-01-19 08:44:00,HDFC,HDFC,Paytm,28633.71,FAILED,Karan-Nagi,Rajkot,Transport
UPI004744,2026-01-25 04:32:00,ICICI,Kotak,Paytm,37598.22,FAILED,Thakur-Mitra,Medininagar,Bills
UPI004745,2026-01-17 20:56:00,ICICI,HDFC,Paytm,11747.06,PENDING,Gola LLC,Kanpur,Transfer
UPI004746,2026-01-06 11:51:00,ICICI,PNB,Paytm,-4579.25,REVERSED,Varghese-Majumdar,Hospet,Bills
UPI004747,2026-01-05 16:07:00,HDFC,Kotak,AmazonPay,38936.05,PENDING,Garg Ltd,Mumbai,Shopping
UPI004748,2026-01-17 10:58:00,SBI,Kotak,GPay,12428.44,REVERSED,"Reddy, Manda and Doctor",Bihar Sharif,Transport
UPI004749,2026-01-11 00:41:00,HDFC,ICICI,GPay,15987.63,PENDING,Parikh-Naik,Warangal,Transport
UPI004750,2026-01-27 05:15:00,Axis,ICICI,BHIM,10233.77,FAILED,Chauhan Inc,Bijapur,Transfer
UPI001617,2026-01-12 18:55:00,BOB,PNB,Paytm,-44325.12,PENDING,"Puri, Mishra and Singhal",Bongaigaon,Transfer
UPI004752,2026-01-14 07:36:00,SBI,Axis,AmazonPay,44663.71,FAILED,Comar Ltd,Maheshtala,Transfer
UPI004753,2026-01-09 04:16:00,Kotak,HDFC,BHIM,18272.06,SUCCESS,Zachariah Ltd,Gurgaon,Bills
UPI004754,2026-01-22 01:45:00,PNB,HDFC,BHIM,7869.76,SUCCESS,Seth-Mann,Pimpri-Chinchwad,Transfer
UPI004755,2026-01-20 00:38:00,HDFC,BOB,GPay,17609.49,SUCCESS,"More, Bumb and Madan",Phagwara,Bills
UPI004756,2026-01-04 20:08:00,ICICI,HDFC,GPay,,REVERSED,Kalla-Kadakia,Tumkur,Food
UPI004757,2026-01-13 23:56:00,Axis,Axis,Paytm,10759.22,REVERSED,Divan and Sons,Loni,Transfer
UPI004758,2026-01-11 18:10:00,Axis,Kotak,AmazonPay,33785.49,REVERSED,Devan PLC,Tinsukia,Food
UPI004759,2026-01-12 07:04:00,Kotak,HDFC,AmazonPay,43087.63,SUCCESS,Pant Group,Ranchi,Transport
UPI004760,2026-01-28 20:11:00,Axis,BOB,Paytm,32739.3,REVERSED,"Verma, Sankar and Sampath",Thrissur,Shopping
UPI004761,2026-01-13 06:43:00,BOB,ICICI,Paytm,37975.74,SUCCESS,"Warrior, Kumer and Ram",Dhanbad,Transport
UPI004762,2026-01-01 13:08:00,Kotak,PNB,GPay,46338.81,PENDING,"Kala, Pai and Grover",Bongaigaon,Bills
UPI004763,2026-01-26 17:58:00,PNB,PNB,BHIM,33833.59,SUCCESS,Shan Group,Gangtok,Transport
UPI004764,2026-01-18 02:46:00,SBI,PNB,BHIM,22383.93,FAILED,Dhingra-Krish,Bardhaman,Transfer
UPI004765,2026-01-18 11:47:00,PNB,BOB,AmazonPay,,FAILED,"Tara, Keer and Patil",Tinsukia,Transfer
UPI004766,2026-01-27 11:56:00,Kotak,PNB,BHIM,30821.48,SUCCESS,Narula-Pant,Guna,Shopping
UPI004767,2026-01-05 19:34:00,BOB,SBI,GPay,24242.33,REVERSED,Sabharwal-Manda,Orai,Transport
UPI004768,2026-01-30 14:31:00,BOB,Axis,GPay,18021.1,PENDING,Gaba-Dasgupta,Gandhidham,Food
UPI004769,2026-01-15 12:32:00,HDFC,Kotak,AmazonPay,19172.14,SUCCESS,"Chaudry, Sagar and Narayanan",Mangalore,Transfer
UPI004770,2026-01-02 09:55:00,Kotak,SBI,PhonePe,37987.19,SUCCESS,"Hora, Cherian and Natarajan",Kulti,Bills
UPI004771,2026-01-19 05:11:00,SBI,HDFC,BHIM,29796.0,SUCCESS,"Kulkarni, Vaidya and Patil",Giridih,Transfer
UPI004772,2026-01-13 09:05:00,HDFC,BOB,BHIM,49078.16,FAILED,Nayak Ltd,Bihar Sharif,Food
UPI004773,2026-01-23 11:57:00,Axis,BOB,BHIM,8697.56,FAILED,"Rastogi, Bhardwaj and Bhattacharyya",Ambala,Transfer
UPI004774,2026-01-04 10:55:00,PNB,Kotak,PhonePe,11190.39,PENDING,"Patla, Lad and Palan",Bally,Transport
UPI004775,2026-01-22 08:14:00,Kotak,Axis,Paytm,14858.98,REVERSED,Prabhakar LLC,Sambalpur,Transfer
UPI004776,2026-01-02 11:59:00,SBI,BOB,AmazonPay,13078.48,REVERSED,"Chaudhary, Sarma and Banik",Noida,Shopping
UPI004777,2026-01-11 09:28:00,SBI,SBI,GPay,29923.34,REVERSED,"Sinha, Thakkar and Rana",Bangalore,Shopping
UPI004778,2026-01-06 23:14:00,PNB,HDFC,PhonePe,22043.85,FAILED,Tara Inc,Ujjain,Food
UPI004779,2026-01-09 02:07:00,PNB,HDFC,GPay,-5675.2,REVERSED,Anand-Dube,Siwan,Shopping
UPI004780,2026-01-28 19:24:00,BOB,HDFC,PhonePe,27574.81,REVERSED,Joshi and Sons,Ongole,Transport
UPI004781,2026-01-21 15:22:00,HDFC,Axis,PhonePe,13093.01,SUCCESS,"Tandon, Lad and Gandhi",Bhind,Food
UPI004782,2026-01-04 03:51:00,Axis,Kotak,GPay,-11270.08,PENDING,Kaur-Gera,Alwar,Food
UPI004783,2026-01-30 16:31:00,SBI,SBI,GPay,43373.39,REVERSED,Din-Nagi,Muzaffarpur,Food
UPI004784,2026-01-05 03:21:00,BOB,Kotak,Paytm,42530.08,SUCCESS,Brar-Sahota,Kolhapur,Food
UPI004785,2026-01-11 18:00:00,BOB,Axis,PhonePe,37780.81,REVERSED,Kakar Ltd,Morbi,Bills
UPI004786,2026-01-13 20:23:00,ICICI,SBI,AmazonPay,,SUCCESS,Kamdar-Chacko,Ballia,Bills
UPI004787,2026-01-16 23:12:00,HDFC,HDFC,GPay,44803.36,PENDING,"Raman, Magar and Edwin",Howrah,Food
UPI004788,2026-01-04 02:31:00,SBI,ICICI,AmazonPay,20118.47,PENDING,Tank-Devan,Bhatpara,Bills
UPI004789,2026-01-17 12:41:00,PNB,SBI,Paytm,,SUCCESS,"Din, Sunder and Kapur",Kalyan-Dombivli,Transport
UPI004790,2026-01-03 12:11:00,BOB,BOB,AmazonPay,6287.51,FAILED,Prashad Inc,Ambarnath,Shopping
UPI004791,2026-01-16 09:09:00,Kotak,PNB,BHIM,23893.16,REVERSED,Iyer Ltd,Ongole,Shopping
UPI004792,2026-01-24 13:13:00,ICICI,Axis,Paytm,28177.61,FAILED,Krish-Dhawan,Kamarhati,Transport
UPI004793,2026-01-01 12:44:00,SBI,BOB,AmazonPay,-29406.32,PENDING,Bains-Sabharwal,Tadipatri,Food
UPI004794,2026-01-15 02:41:00,Axis,Kotak,GPay,34086.42,SUCCESS,"Modi, Mukherjee and Narayan",Indore,Shopping
UPI004795,2026-01-27 06:50:00,ICICI,BOB,Paytm,-281.9,PENDING,Sant and Sons,Bardhaman,Transfer
UPI004796,2026-01-14 02:06:00,PNB,HDFC,PhonePe,36317.7,SUCCESS,"Dhawan, Bhardwaj and Salvi",Guntakal,Transfer
UPI004797,2026-01-08 16:47:00,SBI,SBI,BHIM,32283.79,PENDING,"Badami, Dutt and Rastogi",Guntakal,Food
UPI004798,2026-01-01 17:16:00,BOB,Kotak,PhonePe,27381.89,REVERSED,Agrawal-Kota,Arrah,Shopping
UPI004799,2026-01-27 07:44:00,HDFC,Axis,BHIM,48452.1,REVERSED,"Manne, Baria and Jha",Nanded,Shopping
UPI004800,2026-01-08 06:12:00,PNB,HDFC,AmazonPay,14035.38,PENDING,Kala-Grewal,Sangli-Miraj & Kupwad,Transport
UPI004801,2026-01-29 23:10:00,Kotak,BOB,BHIM,33696.67,FAILED,"Bhattacharyya, Swaminathan and Sant",Phusro,Food
UPI004802,2026-01-23 03:01:00,SBI,SBI,GPay,184.74,REVERSED,"Dugar, Dara and Contractor",Rajkot,Shopping
UPI004803,2026-01-14 06:21:00,BOB,HDFC,BHIM,24399.44,SUCCESS,Buch Ltd,Yamunanagar,Transfer
UPI004804,2026-01-14 11:57:00,ICICI,Kotak,Paytm,46883.73,PENDING,Aurora-Srinivas,Firozabad,Food
UPI004805,2026-01-29 14:05:00,Kotak,SBI,BHIM,,PENDING,Sathe LLC,Raichur,Shopping
UPI004806,2026-01-07 03:42:00,BOB,Axis,GPay,48694.36,PENDING,"Parmar, Vyas and Saran",Shimla,Transport
UPI004807,2026-01-26 17:40:00,Kotak,HDFC,Paytm,4650.87,PENDING,Mody LLC,Aurangabad,Food
UPI004808,2026-01-21 02:43:00,SBI,HDFC,GPay,5830.22,REVERSED,Chandra Group,Davanagere,Food
UPI004809,2026-01-08 14:51:00,HDFC,ICICI,GPay,5626.16,PENDING,Balay and Sons,Akola,Shopping
UPI004810,2026-01-05 05:54:00,Axis,Axis,GPay,10115.67,FAILED,Cheema Inc,Fatehpur,Transfer
UPI004811,2026-01-17 20:06:00,ICICI,PNB,PhonePe,28804.12,SUCCESS,Sandal-Natarajan,Bilaspur,Bills
UPI004812,2026-01-26 00:03:00,ICICI,Kotak,GPay,48890.61,SUCCESS,"Deo, Das and Sehgal",Avadi,Bills
UPI004813,2026-01-19 11:34:00,Kotak,PNB,PhonePe,10216.26,SUCCESS,Ray Ltd,Siwan,Transfer
UPI004814,2026-01-20 18:07:00,SBI,HDFC,PhonePe,29256.29,REVERSED,Sridhar PLC,Ranchi,Shopping
UPI004815,2026-01-18 02:43:00,ICICI,Axis,AmazonPay,36045.42,PENDING,"Uppal, Kalla and Bhatti",Aurangabad,Bills
UPI004816,2026-01-03 15:19:00,PNB,PNB,PhonePe,44949.06,PENDING,"Ahuja, Basak and Sundaram",Kulti,Transport
UPI004817,2026-01-17 05:02:00,Axis,SBI,AmazonPay,41410.43,FAILED,Dhar-Nanda,Ghaziabad,Transfer
UPI004818,2026-01-05 20:56:00,ICICI,HDFC,AmazonPay,424.15,FAILED,Sem Group,Fatehpur,Shopping
UPI004819,2026-01-25 15:28:00,BOB,Axis,Paytm,7056.35,SUCCESS,"Prakash, Saha and Date",Giridih,Transfer
UPI004820,2026-01-25 01:54:00,SBI,BOB,Paytm,6118.02,FAILED,"Raju, Sinha and Sastry",Davanagere,Transfer
UPI004821,2026-01-16 10:07:00,HDFC,SBI,BHIM,40467.98,REVERSED,Bhargava-Rattan,Nanded,Transport
UPI004822,2026-01-11 07:56:00,Kotak,Kotak,Paytm,36700.27,SUCCESS,Krish-Sehgal,Pimpri-Chinchwad,Food
UPI004823,2026-01-07 11:27:00,PNB,PNB,PhonePe,31870.96,SUCCESS,Virk-Dewan,Bidhannagar,Food
UPI004824,2026-01-02 14:14:00,Kotak,ICICI,BHIM,42231.48,PENDING,Rau-Dhar,Solapur,Shopping
UPI004825,2026-01-20 20:46:00,Kotak,SBI,Paytm,,FAILED,Kumer-Keer,Kalyan-Dombivli,Transfer
UPI004826,2026-01-12 04:21:00,SBI,BOB,Paytm,21705.06,PENDING,Krish and Sons,Jehanabad,Bills
UPI004827,2026-01-08 10:35:00,Kotak,Axis,GPay,30418.08,REVERSED,Shenoy and Sons,Davanagere,Transport
UPI004828,2026-01-11 09:25:00,Axis,BOB,PhonePe,23798.62,FAILED,Rama Ltd,Tezpur,Transfer
UPI004829,2026-01-19 14:48:00,Axis,BOB,Paytm,,SUCCESS,Chauhan-Sarma,Amritsar,Shopping
UPI004830,2026-01-19 01:49:00,Kotak,PNB,GPay,11686.34,FAILED,"Saha, Contractor and Dar",Chinsurah,Transfer
UPI004831,2026-01-30 04:04:00,PNB,PNB,BHIM,22203.45,SUCCESS,Sani LLC,Bidhannagar,Shopping
UPI004832,2026-01-01 08:07:00,HDFC,PNB,Paytm,31367.09,FAILED,Mohan-Oza,Bilaspur,Transport
UPI004833,2026-01-22 01:10:00,HDFC,Kotak,PhonePe,12023.35,SUCCESS,"Mani, Mistry and Deol",Tiruvottiyur,Transport
UPI004834,2026-01-09 13:49:00,ICICI,BOB,BHIM,26281.33,SUCCESS,"Bassi, Jhaveri and Bhargava",Bijapur,Bills
UPI004835,2026-01-14 01:25:00,Axis,Axis,GPay,7153.02,SUCCESS,"Mani, Choudhary and Madan",Panchkula,Bills
UPI004836,2026-01-11 10:04:00,PNB,ICICI,Paytm,23068.55,SUCCESS,Joshi Inc,Aligarh,Shopping
UPI004837,2026-01-14 21:29:00,Axis,HDFC,PhonePe,16187.91,SUCCESS,Chowdhury-Ratti,Buxar,Bills
UPI004838,2026-01-22 13:05:00,PNB,PNB,PhonePe,16347.53,SUCCESS,Balan-Reddy,Bidhannagar,Transfer
UPI004839,2026-01-09 20:16:00,SBI,SBI,Paytm,26138.93,PENDING,Jaggi Group,Amroha,Bills
UPI004840,2026-01-20 17:34:00,SBI,Kotak,AmazonPay,49770.19,SUCCESS,"Shenoy, Bera and Nayar",Salem,Shopping
UPI004841,2026-01-06 21:50:00,ICICI,ICICI,BHIM,25417.69,FAILED,"Bhargava, Kuruvilla and Acharya",Adoni,Transfer
UPI004842,2026-01-18 04:22:00,SBI,BOB,AmazonPay,8531.94,REVERSED,Sridhar-Bhasin,Bathinda,Transport
UPI004843,2026-01-09 21:09:00,PNB,SBI,AmazonPay,21702.18,SUCCESS,"Bala, Gole and Thaker",Bhiwandi,Transport
UPI004844,2026-01-24 16:05:00,PNB,SBI,Paytm,6693.49,PENDING,Toor-Kalita,Sambalpur,Food
UPI004845,2026-01-11 11:03:00,ICICI,Kotak,PhonePe,174.23,SUCCESS,Iyengar-Bumb,Bhilai,Bills
UPI004846,2026-01-09 23:49:00,Kotak,PNB,BHIM,20626.83,SUCCESS,Sengupta and Sons,Munger,Transport
UPI004847,2026-01-08 08:15:00,PNB,Axis,AmazonPay,46292.81,SUCCESS,Ray-Tiwari,Jamshedpur,Transfer
UPI004848,2026-01-17 14:43:00,PNB,Kotak,AmazonPay,17274.31,FAILED,Palla LLC,Berhampore,Food
UPI004849,2026-01-03 08:05:00,PNB,HDFC,GPay,4427.75,PENDING,Jain-Chad,Hyderabad,Food
UPI004850,2026-01-08 00:47:00,Kotak,Axis,Paytm,23683.31,SUCCESS,"Garde, Thakkar and Atwal",Buxar,Bills
UPI004851,2026-01-04 05:30:00,SBI,ICICI,PhonePe,45668.54,FAILED,Saini PLC,Pune,Transfer
UPI004852,2026-01-12 01:47:00,Axis,Kotak,GPay,24043.8,PENDING,"Pandya, Cherian and Ganesan",Amritsar,Transfer
UPI004853,2026-01-08 01:35:00,BOB,HDFC,BHIM,37844.08,SUCCESS,Shah-Chokshi,Pondicherry,Shopping
UPI004854,2026-01-20 04:39:00,Kotak,Kotak,GPay,17425.12,FAILED,Sekhon LLC,Kharagpur,Transport
UPI004855,2026-01-05 12:16:00,BOB,PNB,PhonePe,8377.99,PENDING,"Sathe, Gour and Hora",Farrukhabad,Bills
UPI004856,2026-01-11 12:31:00,SBI,BOB,BHIM,33604.7,REVERSED,Mody Group,Allahabad,Transfer
UPI004857,2026-01-04 20:27:00,ICICI,PNB,PhonePe,33961.83,FAILED,Balakrishnan-Krish,Baranagar,Transfer
UPI004858,2026-01-08 05:04:00,SBI,Kotak,GPay,53.76,REVERSED,Grewal Inc,Proddatur,Transport
UPI004859,2026-01-10 17:49:00,BOB,Axis,AmazonPay,22327.29,REVERSED,Ravi-Bobal,Jodhpur,Food
UPI004860,2026-01-21 21:33:00,Axis,SBI,BHIM,11076.05,FAILED,Prabhu-Narayanan,Muzaffarnagar,Transfer
UPI004861,2026-01-19 13:15:00,Kotak,Kotak,AmazonPay,34332.35,SUCCESS,"Oommen, Sahni and Rajagopal",Belgaum,Bills
UPI004862,2026-01-25 23:24:00,ICICI,PNB,GPay,23731.14,REVERSED,Vohra PLC,Gopalpur,Bills
UPI004863,2026-01-17 21:48:00,Axis,BOB,PhonePe,12191.73,PENDING,"Nath, Divan and Krishna",Jabalpur,Shopping
UPI004864,2026-01-24 20:58:00,ICICI,Kotak,GPay,24097.79,PENDING,Mangat-Mital,Kalyan-Dombivli,Shopping
UPI004865,2026-01-24 08:23:00,PNB,HDFC,BHIM,20705.79,PENDING,Sharma LLC,Guwahati,Shopping
UPI004866,2026-01-18 04:08:00,SBI,ICICI,GPay,28282.89,PENDING,"Raghavan, Dutt and Joshi",Loni,Shopping
UPI004867,2026-01-30 03:31:00,SBI,HDFC,PhonePe,9128.93,REVERSED,"Sachar, Nair and Thaker",Kalyan-Dombivli,Transfer
UPI004868,2026-01-04 06:13:00,Axis,BOB,PhonePe,16650.0,SUCCESS,Palla-Mander,Chandrapur,Transport
UPI004869,2026-01-01 02:47:00,HDFC,BOB,AmazonPay,20557.63,SUCCESS,Pillay-Tara,Khammam,Shopping
UPI004870,2026-01-25 23:34:00,SBI,Kotak,BHIM,12780.51,PENDING,"Kata, Singh and Grover",Imphal,Shopping
UPI004871,2026-01-28 23:26:00,BOB,Kotak,BHIM,768.83,SUCCESS,Modi Ltd,Chittoor,Bills
UPI004872,2026-01-04 15:27:00,HDFC,HDFC,AmazonPay,37317.14,PENDING,Gill-Misra,Kadapa,Food
UPI004873,2026-01-17 08:05:00,SBI,SBI,BHIM,23552.72,PENDING,Sarin Inc,Navi Mumbai,Bills
UPI004874,2026-01-29 21:09:00,HDFC,Kotak,PhonePe,15973.97,SUCCESS,"Jayaraman, Subramanian and Krish",Rourkela,Bills
UPI004875,2026-01-16 08:30:00,ICICI,Axis,GPay,37726.27,PENDING,Bhatt-Sura,Buxar,Food
UPI004876,2026-01-18 06:32:00,BOB,SBI,BHIM,20242.29,SUCCESS,"Ramaswamy, Salvi and Barman",Gurgaon,Shopping
UPI004877,2026-01-08 11:42:00,ICICI,ICICI,Paytm,-3973.53,REVERSED,"Gulati, Saha and Sidhu",Imphal,Transfer
UPI004878,2026-01-11 11:22:00,BOB,PNB,BHIM,29497.66,REVERSED,Kibe Inc,Kavali,Shopping
UPI004879,2026-01-01 18:14:00,Axis,Kotak,GPay,42349.39,PENDING,Parekh LLC,Aligarh,Transport
UPI004880,2026-01-08 03:55:00,BOB,PNB,Paytm,18642.37,REVERSED,"Bains, Khalsa and Kunda",Amritsar,Transfer
UPI004881,2026-01-06 05:57:00,Kotak,Axis,Paytm,36299.48,SUCCESS,"Purohit, Radhakrishnan and Arya",Nanded,Shopping
UPI004882,2026-01-14 22:01:00,Kotak,Axis,Paytm,31974.85,PENDING,"Panchal, Bala and Kaur",Alwar,Food
UPI004883,2026-01-11 23:22:00,BOB,Axis,AmazonPay,37159.24,SUCCESS,Basu-Kade,Karawal Nagar,Transport
UPI004884,2026-01-28 08:04:00,PNB,PNB,Paytm,37123.3,PENDING,"Ghose, Suri and Dass",Ujjain,Transport
UPI004885,2026-01-13 12:01:00,BOB,PNB,Paytm,3517.06,PENDING,Devan LLC,Phusro,Bills
UPI004886,2026-01-16 14:15:00,Axis,Axis,AmazonPay,29832.39,REVERSED,"Lall, Karpe and Kibe",Kakinada,Transport
UPI004887,2026-01-16 20:36:00,Axis,BOB,AmazonPay,2879.48,FAILED,"Bakshi, Jaggi and Golla",Eluru,Bills
UPI004888,2026-01-03 09:27:00,ICICI,SBI,GPay,32371.07,REVERSED,Sarma-Sule,Aizawl,Bills
UPI004889,2026-01-27 09:31:00,PNB,PNB,GPay,47720.18,FAILED,"Kuruvilla, Peri and Hegde",Baranagar,Transport
UPI004890,2026-01-27 19:43:00,Axis,Axis,Paytm,30077.84,PENDING,Bains-Sathe,Kolhapur,Bills
UPI004891,2026-01-14 21:56:00,ICICI,ICICI,PhonePe,5922.32,FAILED,"Gill, Virk and Khalsa",Panihati,Transfer
UPI004892,2026-01-26 11:28:00,PNB,Kotak,GPay,44171.23,REVERSED,Nigam-Choudhry,Ballia,Transfer
UPI004893,2026-01-18 16:30:00,Axis,Axis,Paytm,28575.48,REVERSED,"Bala, Dar and D’Alia",Rampur,Transfer
UPI004894,2026-01-22 19:07:00,Kotak,Axis,GPay,-29160.36,SUCCESS,Samra-Palan,Nandyal,Shopping
UPI004895,2026-01-29 08:43:00,ICICI,Kotak,PhonePe,34638.15,PENDING,"Chandra, Ganesh and Sane",Jaipur,Shopping
UPI004896,2026-01-17 11:43:00,ICICI,ICICI,Paytm,13949.08,FAILED,Natarajan-Kadakia,Dibrugarh,Bills
UPI004897,2026-01-30 13:07:00,HDFC,Kotak,BHIM,3196.55,PENDING,"Agarwal, Mishra and Gara",Nizamabad,Food
UPI004898,2026-01-06 15:20:00,ICICI,Axis,PhonePe,49007.33,FAILED,Sachdev Inc,Ghaziabad,Bills
UPI004899,2026-01-15 07:07:00,Axis,Kotak,AmazonPay,49079.28,SUCCESS,Nigam Group,Bokaro,Food
UPI004900,2026-01-01 00:27:00,PNB,Axis,Paytm,32339.98,SUCCESS,Dugal-Lad,Medininagar,Food
UPI004901,2026-01-28 08:02:00,PNB,HDFC,Paytm,32705.86,REVERSED,"Uppal, Dass and Rastogi",Hindupur,Bills
UPI004902,2026-01-14 20:34:00,BOB,PNB,BHIM,46517.15,FAILED,Subramanian PLC,Chittoor,Food
UPI004903,2026-01-09 06:01:00,Axis,Axis,BHIM,23965.3,REVERSED,Kar Ltd,Kishanganj,Food
UPI004904,2026-01-10 10:47:00,BOB,Kotak,PhonePe,11629.3,FAILED,Kunda-Murty,Chennai,Food
UPI004905,2026-01-28 23:42:00,Kotak,Axis,Paytm,7129.25,SUCCESS,Badal Ltd,Raiganj,Transfer
UPI004906,2026-01-23 03:23:00,Axis,SBI,Paytm,19831.38,FAILED,Samra-Grover,Dehradun,Bills
UPI004907,2026-01-26 15:06:00,PNB,ICICI,Paytm,48189.51,SUCCESS,Kamdar-Khalsa,Anantapur,Transport
UPI004908,2026-01-30 16:19:00,SBI,BOB,PhonePe,23259.22,FAILED,"Sastry, Kapur and Hegde",Baranagar,Transfer
UPI004909,2026-01-01 09:59:00,SBI,BOB,AmazonPay,44837.7,FAILED,Bhavsar Group,Mirzapur,Food
UPI004910,2026-01-17 03:38:00,Axis,Kotak,BHIM,42926.02,REVERSED,"Kuruvilla, Virk and Prabhakar",Kakinada,Transfer
UPI004911,2026-01-09 13:30:00,SBI,BOB,Paytm,46370.07,FAILED,Ahuja Ltd,Malda,Shopping
UPI002232,2026-01-21 18:15:00,ICICI,Kotak,Paytm,44618.17,FAILED,Chawla-Bera,Silchar,Bills
UPI004913,2026-01-08 22:39:00,Axis,Axis,AmazonPay,20867.96,FAILED,Pau-Nagy,Mysore,Transport
UPI004914,2026-01-15 03:22:00,HDFC,SBI,PhonePe,41449.96,PENDING,Khurana and Sons,Coimbatore,Shopping
UPI004915,2026-01-08 23:25:00,Kotak,BOB,Paytm,22392.9,SUCCESS,Desai LLC,Ramagundam,Bills
UPI004916,2026-01-29 23:01:00,PNB,Axis,GPay,704.35,FAILED,Dhingra-Chhabra,Guntur,Bills
UPI004917,2026-01-17 19:32:00,PNB,ICICI,Paytm,7036.27,REVERSED,Om Group,Gandhidham,Food
UPI004918,2026-01-25 15:37:00,ICICI,PNB,BHIM,32957.91,REVERSED,Dar-Tara,Hubli–Dharwad,Transport
UPI004919,2026-01-24 08:20:00,Kotak,HDFC,AmazonPay,15142.72,SUCCESS,Ray-Nair,Bijapur,Shopping
UPI004920,2026-01-30 03:43:00,ICICI,BOB,GPay,41369.46,PENDING,Choudhury Group,Vasai-Virar,Bills
UPI004921,2026-01-30 10:10:00,SBI,Axis,AmazonPay,49272.37,SUCCESS,Kala-Parsa,Dibrugarh,Transport
UPI004922,2026-01-16 03:49:00,BOB,SBI,GPay,49956.07,PENDING,Chand-Dhaliwal,Karaikudi,Food
UPI004923,2026-01-15 10:34:00,SBI,ICICI,AmazonPay,13667.72,FAILED,Garde-Savant,Junagadh,Shopping
UPI004924,2026-01-20 00:12:00,PNB,ICICI,PhonePe,17294.92,FAILED,Munshi PLC,Nanded,Food
UPI004925,2026-01-05 08:32:00,Kotak,BOB,Paytm,1163.95,REVERSED,Pai-Seth,Nanded,Transport
UPI004926,2026-01-06 09:47:00,ICICI,Kotak,Paytm,-7785.17,REVERSED,Nigam Ltd,Chinsurah,Shopping
UPI004927,2026-01-06 19:29:00,Kotak,SBI,Paytm,38193.49,PENDING,Lanka and Sons,Mira-Bhayandar,Food
UPI004928,2026-01-10 14:08:00,SBI,Kotak,Paytm,49491.27,SUCCESS,Kurian Group,Karnal,Bills
UPI004929,2026-01-09 14:22:00,Kotak,SBI,PhonePe,12154.39,FAILED,Raghavan Ltd,Sambhal,Shopping
UPI004930,2026-01-29 08:12:00,HDFC,Axis,GPay,38180.88,SUCCESS,"Naidu, Murthy and Agrawal",Thrissur,Shopping
UPI004931,2026-01-18 09:52:00,BOB,HDFC,AmazonPay,38450.93,PENDING,Jaggi-Swamy,Jamnagar,Transfer
UPI004932,2026-01-25 20:46:00,PNB,HDFC,GPay,19234.23,FAILED,Sood Ltd,New Delhi,Transfer
UPI004933,2026-01-16 23:29:00,SBI,Kotak,AmazonPay,14471.37,PENDING,Gopal Inc,Guwahati,Bills
UPI004934,2026-01-01 16:31:00,PNB,BOB,AmazonPay,26542.43,PENDING,"Chawla, Handa and Buch",Suryapet,Bills
UPI004935,2026-01-24 14:15:00,HDFC,SBI,PhonePe,43454.54,REVERSED,"Dass, Bath and Narang",Tumkur,Shopping
UPI004936,2026-01-19 09:30:00,BOB,BOB,PhonePe,29429.78,REVERSED,"Oza, Dua and Bawa",Maheshtala,Shopping
UPI004937,2026-01-18 03:59:00,PNB,Axis,PhonePe,20983.55,FAILED,"Ramakrishnan, Bera and Edwin",Gangtok,Transport
UPI004938,2026-01-17 05:35:00,Kotak,Axis,Paytm,46965.29,SUCCESS,"Kohli, Agrawal and Som",Gulbarga,Transfer
UPI004939,2026-01-06 18:34:00,SBI,ICICI,BHIM,1602.9,SUCCESS,"Hayre, Kakar and Dube",Panihati,Bills
UPI004940,2026-01-19 03:42:00,BOB,ICICI,AmazonPay,,PENDING,Bhakta Inc,Ichalkaranji,Bills
UPI004941,2026-01-29 15:10:00,BOB,ICICI,Paytm,9515.27,SUCCESS,"Ramachandran, Sem and Sundaram",Coimbatore,Bills
UPI004942,2026-01-30 16:56:00,Kotak,PNB,PhonePe,5071.07,SUCCESS,"Narang, Narula and Rastogi",Rewa,Food
UPI004943,2026-01-09 04:23:00,Kotak,PNB,PhonePe,37866.93,REVERSED,Butala and Sons,Korba,Transfer
UPI004944,2026-01-30 01:32:00,BOB,Axis,BHIM,12641.21,REVERSED,"Vig, Natt and Dar",Patna,Shopping
UPI004945,2026-01-16 18:32:00,HDFC,Axis,Paytm,49550.65,REVERSED,Iyengar LLC,Dibrugarh,Shopping
UPI004946,2026-01-12 06:50:00,SBI,PNB,GPay,,SUCCESS,Dixit Ltd,Begusarai,Food
UPI004947,2026-01-09 02:56:00,SBI,ICICI,GPay,19318.95,SUCCESS,Sankar-Balan,Ambala,Food
UPI004948,2026-01-18 04:23:00,PNB,PNB,Paytm,24619.67,FAILED,Hora LLC,Rajkot,Food
UPI004949,2026-01-11 16:50:00,SBI,Axis,BHIM,1219.8,FAILED,Dixit LLC,Dharmavaram,Transport
UPI004950,2026-01-13 18:40:00,Axis,SBI,PhonePe,49563.18,REVERSED,"Chacko, Keer and Rege",Ulhasnagar,Food
UPI004951,2026-01-23 08:47:00,Axis,Kotak,AmazonPay,3074.73,FAILED,Rajagopalan-Kamdar,Proddatur,Food
